        0.00286273    7.34634491e-03
        0.01508049    1.70939265e-02
        0.03704865    2.68392537e-02
        0.06875063    3.65596120e-02
        0.11015605    4.62445006e-02
        0.16122459    5.58842800e-02
        0.22190642    6.54694845e-02
        0.29214224    7.49907326e-02
        0.37186346    8.44387147e-02
        0.46099217    9.38041965e-02
        0.55944130    1.03078026e-01
        0.66711465    1.12251140e-01
        0.78390702    1.21314577e-01
        0.90970429    1.30259479e-01
        1.04438355    1.39077107e-01
        1.18781321    1.47758845e-01
        1.33985312    1.56296211e-01
        1.50035472    1.64680862e-01
        1.66916120    1.72904606e-01
        1.84610762    1.80959407e-01
        2.03102108    1.88837396e-01
        2.22372090    1.96530875e-01
        2.42401881    2.04032326e-01
        2.63171910    2.11334421e-01
        2.84661882    2.18430024e-01
        3.06850801    2.25312203e-01
        3.29716984    2.31974232e-01
        3.53238091    2.38409603e-01
        3.77391140    2.44612027e-01
        4.02152530    2.50575445e-01
        4.27498067    2.56294029e-01
        4.53402988    2.61762192e-01
        4.79841980    2.66974592e-01
        5.06789211    2.71926134e-01
        5.34218350    2.76611982e-01
        5.62102598    2.81027557e-01
        5.90414708    2.85168543e-01
        6.19127018    2.89030896e-01
        6.48211474    2.92610841e-01
        6.77639656    2.95904881e-01
        7.07382812    2.98909796e-01
        7.37411880    3.01622651e-01
        7.67697518    3.04040795e-01
        7.98210136    3.06161866e-01
        8.28919919    3.07983790e-01
        8.59796863    3.09504789e-01
        8.90810796    3.10723374e-01
        9.21931417    3.11638357e-01
        9.53128318    3.12248843e-01
        9.84371016    3.12554235e-01
       10.15628984    3.12554235e-01
       10.46871682    3.12248843e-01
       10.78068583    3.11638357e-01
       11.09189204    3.10723374e-01
       11.40203137    3.09504789e-01
       11.71080081    3.07983790e-01
       12.01789864    3.06161866e-01
       12.32302482    3.04040795e-01
       12.62588120    3.01622651e-01
       12.92617188    2.98909796e-01
       13.22360344    2.95904881e-01
       13.51788526    2.92610841e-01
       13.80872982    2.89030896e-01
       14.09585292    2.85168543e-01
       14.37897402    2.81027557e-01
       14.65781650    2.76611982e-01
       14.93210789    2.71926134e-01
       15.20158020    2.66974592e-01
       15.46597012    2.61762192e-01
       15.72501933    2.56294029e-01
       15.97847470    2.50575445e-01
       16.22608860    2.44612027e-01
       16.46761909    2.38409603e-01
       16.70283016    2.31974232e-01
       16.93149199    2.25312203e-01
       17.15338118    2.18430024e-01
       17.36828090    2.11334421e-01
       17.57598119    2.04032326e-01
       17.77627910    1.96530875e-01
       17.96897892    1.88837396e-01
       18.15389238    1.80959407e-01
       18.33083880    1.72904606e-01
       18.49964528    1.64680862e-01
       18.66014688    1.56296211e-01
       18.81218679    1.47758845e-01
       18.95561645    1.39077107e-01
       19.09029571    1.30259479e-01
       19.21609298    1.21314577e-01
       19.33288535    1.12251140e-01
       19.44055870    1.03078026e-01
       19.53900783    9.38041965e-02
       19.62813654    8.44387147e-02
       19.70785776    7.49907326e-02
       19.77809358    6.54694845e-02
       19.83877541    5.58842800e-02
       19.88984395    4.62445006e-02
       19.93124937    3.65596120e-02
       19.96295135    2.68392537e-02
       19.98491951    1.70939265e-02
       19.99713727    7.34634491e-03
       
