     -0.22364734E-01     -0.41958579E-01      0.47546858E-01      0.11721943E+05
      0.31840122E+00      0.12173611E-01      0.31863385E+00      0.11721943E+05
      0.49487089E-01      0.16344830E+00      0.17077564E+00      0.11721943E+05
     -0.83150605E-01      0.12086456E-01      0.84024434E-01      0.11721943E+05
     -0.55171853E-01      0.78634169E-02      0.55729405E-01      0.11721943E+05
      0.15842483E-01     -0.32613589E-01      0.36257833E-01      0.11721943E+05
      0.88804172E-02     -0.38970478E-01      0.39969488E-01      0.11721943E+05
     -0.39072685E-01     -0.12410259E-01      0.40996210E-01      0.11721943E+05
     -0.78361085E-02      0.12621099E-02      0.79370975E-02      0.11721943E+05
