     -0.12742125E-01     -0.20038551E-01      0.23746689E-01      0.36006025E-12      0.38913460E-12      0.53015952E-12
      0.25569663E+00      0.16955082E-01      0.25625815E+00      0.25569663E+00      0.16955082E-01      0.25625815E+00
      0.44806559E-01      0.15699413E+00      0.16326294E+00      0.49487089E-01      0.16344830E+00      0.17077564E+00
     -0.75123850E-01      0.43521313E-02      0.75249810E-01     -0.89078499E-01      0.20063518E-01      0.91310042E-01
     -0.44801069E-01      0.13380295E-01      0.46756476E-01     -0.75014238E-01      0.35410015E-02      0.75097767E-01
      0.15420089E-01     -0.25046686E-01      0.29412848E-01      0.78166789E-02     -0.54380344E-01      0.54939260E-01
     -0.73904939E-03     -0.33477850E-01      0.33486007E-01      0.59105628E-01     -0.53579947E-01      0.79776476E-01
     -0.27098909E-01     -0.14683148E-01      0.30821189E-01     -0.80237535E-01      0.43278420E-02      0.80354167E-01
     -0.47018052E-02      0.86197212E-03      0.47801640E-02     -0.23341318E-01      0.23758967E-02      0.23461927E-01
