     -0.12742125E-01     -0.20038551E-01      0.23746689E-01      0.26123034E+04
      0.25569663E+00      0.16955082E-01      0.25625815E+00      0.26123034E+04
      0.44806559E-01      0.15699413E+00      0.16326294E+00      0.26123034E+04
     -0.75123850E-01      0.43521313E-02      0.75249810E-01      0.26123034E+04
     -0.44801069E-01      0.13380295E-01      0.46756476E-01      0.26123034E+04
      0.15420089E-01     -0.25046686E-01      0.29412848E-01      0.26123034E+04
     -0.73904939E-03     -0.33477850E-01      0.33486007E-01      0.26123034E+04
     -0.27098909E-01     -0.14683148E-01      0.30821189E-01      0.26123034E+04
     -0.47018052E-02      0.86197212E-03      0.47801640E-02      0.26123034E+04
