      0.17990302E-01      0.17267876E-01      0.24936530E-01      0.12878800E+03
      0.10077837E+00      0.44050402E-01      0.10998508E+00      0.12878800E+03
      0.42303428E-01      0.13254534E+00      0.13913248E+00      0.12878800E+03
     -0.54694521E-01     -0.11201656E-01      0.55829810E-01      0.12878800E+03
     -0.22236776E-01      0.28435935E-01      0.36098152E-01      0.12878800E+03
      0.15399538E-01     -0.10557973E-01      0.18671277E-01      0.12878800E+03
     -0.13426371E-01     -0.17917951E-01      0.22390185E-01      0.12878800E+03
     -0.46383164E-02     -0.15763236E-01      0.16431482E-01      0.12878800E+03
      0.21533227E-02     -0.24713746E-03      0.21674583E-02      0.12878800E+03
