          0.78000000          0.78513418         11.00459391          3.48205677         11.54234839         54.00000000          0.05000000
          0.78000000          0.82911198          3.30824538          3.80971775          5.04563543         54.00000000          0.05000000
          0.78000000          0.83382335          3.63411813          3.56415717          5.09018967         54.00000000          0.05000000
          0.78000000          0.85180085         10.96228131          3.55803401         11.52524262         54.00000000          0.05000000
          0.78000000          0.82661498         11.06772390          3.77746747         11.69460444         54.00000000          0.05000000
          0.78000000          0.82949056          2.95067874          4.37010875          5.27298355         54.00000000          0.05000000
          0.78000000          0.83079602          3.05582348          4.11997255          5.12954491         54.00000000          0.05000000
          0.78000000          0.83000520         11.13874644          4.24847738         11.92146099         54.00000000          0.05000000
          0.78000000          0.83000379          2.90311214          4.75220931          5.56880179         54.00000000          0.05000000
          0.78000000          0.82997916         11.09169135          4.74993095         12.06596291         54.00000000          0.05000000
          0.78000000          0.83000019          2.90104584          5.24989816          5.99812451         54.00000000          0.05000000
          0.78000000          0.83006951         11.11884574          5.25044220         12.29617314         54.00000000          0.05000000
          0.78000000          0.82994749          2.92564096          5.74794946          6.44967426         54.00000000          0.05000000
          0.78000000          0.82994581         11.23424284          5.74961730         12.62007572         54.00000000          0.05000000
          0.78000000          0.82925360          2.97726223          6.04736613          6.74052872         54.00000000          0.05000000
          0.78000000          0.83019197          3.09597097          6.29734674          7.01723679         54.00000000          0.05000000
          0.78000000          0.83013795         11.23018440          6.25755868         12.85589679         54.00000000          0.05000000
          0.78000000          0.82972995          3.34604388          6.71035249          7.49832249         54.00000000          0.05000000
          0.78000000          0.83180249          3.53008881          6.96005228          7.80409218         54.00000000          0.05000000
          0.78000000          0.87489496         10.99152315          6.98818465         13.02491097         54.00000000          0.05000000
          0.78000000          0.82964188         11.11041785          6.75265509         13.00152820         54.00000000          0.05000000
          0.78000000          0.82999919          3.64143044          7.24999163          8.11310017         54.00000000          0.05000000
          0.78000000          0.84183994          9.98744302          7.49110856         12.48461955         54.00000000          0.05000000
          0.78000000          0.83019858         10.25630200          7.39418071         12.64379845         54.00000000          0.05000000
          0.78000000          0.82983602         10.75354761          7.16845918         12.92383818         54.00000000          0.05000000
          0.78000000          0.80822830         11.02529111          7.02685382         13.07416225         54.00000000          0.05000000
          0.78000000          0.83008578          3.85530188          7.75080650          8.65669418         54.00000000          0.05000000
          0.78000000          0.82934951          9.77178769          7.75217879         12.47333598         54.00000000          0.05000000
          0.78000000          0.81341995          3.99120715          8.01253731          8.95156347         54.00000000          0.05000000
          0.78000000          0.83069712          4.18385294          8.25971625          9.25891667         54.00000000          0.05000000
          0.78000000          0.82662584          9.46457478          8.34648184         12.61910991         54.00000000          0.05000000
          0.78000000          0.83554376          9.53608052          8.10262011         12.51356402         54.00000000          0.05000000
          0.78000000          0.82826743          4.43291561          8.59752087          9.67306083         54.00000000          0.05000000
          0.78000000          0.83070878          4.58841308          8.84696852          9.96606174         54.00000000          0.05000000
          0.78000000          0.83095655          9.46460070          8.63100812         12.80909707         54.00000000          0.05000000
          0.78000000          0.82864627          9.52547566          8.88105618         13.02335768         54.00000000          0.05000000
          0.78000000          0.82981390          4.80597129          9.25141267         10.42525762         54.00000000          0.05000000
          0.78000000          0.82997433          9.60302667          9.25081592         13.33400601         54.00000000          0.05000000
          0.78000000          0.83293382          4.96603997          9.61511484         10.82182916         54.00000000          0.05000000
          0.78000000          0.82767705          5.02496208          9.86314538         11.06941194         54.00000000          0.05000000
          0.78000000          0.83000356          9.67281223          9.74963213         13.73384954         54.00000000          0.05000000
          0.78000000          0.83006976          5.09532643         10.25086888         11.44738678         54.00000000          0.05000000
          0.78000000          0.82996338          9.66143776         10.24862567         14.08466215         54.00000000          0.05000000
          0.78000000          0.83035018          5.28335810         10.75793932         11.98528811         54.00000000          0.05000000
          0.78000000          0.83036581          9.41594536         10.87319144         14.38354334         54.00000000          0.05000000
          0.78000000          0.82969086          9.56607682         10.62308314         14.29544407         54.00000000          0.05000000
          0.78000000          0.82151969          5.45524731         11.04467006         12.31846013         54.00000000          0.05000000
          0.78000000          0.83059023          5.74222391         11.27925983         12.65680994         54.00000000          0.05000000
          0.78000000          0.83026859          6.01091994         11.49496345         12.97171320         54.00000000          0.05000000
          0.78000000          0.85387362          8.45845947         11.48930969         14.26708708         54.00000000          0.05000000
          0.78000000          0.83018546          8.75097525         11.38538534         14.35989440         54.00000000          0.05000000
          0.78000000          0.82933566          9.16497892         11.14257387         14.42753587         54.00000000          0.05000000
          0.78000000          0.83041808          6.26863441         11.73642237         13.30561488         54.00000000          0.05000000
          0.78000000          0.81140554          6.58132219         11.96796942         13.65818779         54.00000000          0.05000000
          0.78000000          0.82941986          7.93170964         11.94903286         14.34194561         54.00000000          0.05000000
          0.78000000          0.82950474          8.23876524         11.68912074         14.30079705         54.00000000          0.05000000
          0.78000000          0.78720695          8.50793125         11.50681652         14.31054578         54.00000000          0.05000000
          0.78000000          0.87807221          6.49819223         12.00167212         13.64795355         54.00000000          0.05000000
          0.78000000          0.83340347          6.79199015         12.07738355         13.85620163         54.00000000          0.05000000
          0.78000000          0.82981532          7.25153527         12.21194116         14.20268533         54.00000000          0.05000000
          0.78000000          0.82993997          7.68080392         12.13199146         14.35896812         54.00000000          0.05000000
          0.88000000          0.88802384          6.96974272          1.49095777          7.12743072         54.00000000          0.05000000
          0.88000000          0.92398079          7.28697960          1.43807887          7.42752600         54.00000000          0.05000000
          0.88000000          0.92558418          7.67512347          1.43937397          7.80892552         54.00000000          0.05000000
          0.88000000          0.92626169          6.30160906          1.85815214          6.56985587         54.00000000          0.05000000
          0.88000000          0.93047466          6.74428135          1.62070222          6.93628190         54.00000000          0.05000000
          0.88000000          0.95469051          7.08409712          1.52495936          7.24637379         54.00000000          0.05000000
          0.88000000          0.93898014          7.91778710          1.55259146          8.06857440         54.00000000          0.05000000
          0.88000000          0.92958967          8.25313896          1.79931639          8.44700196         54.00000000          0.05000000
          0.88000000          0.89909482          8.59269896          1.96285454          8.81403843         54.00000000          0.05000000
          0.88000000          0.88152074          5.49721437          2.49785510          6.03809953         54.00000000          0.05000000
          0.88000000          0.92550395          5.79649106          2.30566410          6.23822054         54.00000000          0.05000000
          0.88000000          0.94396694          6.07279706          2.07594806          6.41782085         54.00000000          0.05000000
          0.88000000          0.96576148          8.45211237          2.02610885          8.69156606         54.00000000          0.05000000
          0.88000000          0.93528149          8.77486159          2.10013705          9.02268095         54.00000000          0.05000000
          0.88000000          0.92963597          9.23386943          2.30934647          9.51826801         54.00000000          0.05000000
          0.88000000          0.91764563          9.53588903          2.47683716          9.85230439         54.00000000          0.05000000
          0.88000000          0.93046501          4.84381858          2.93277545          5.66248623         54.00000000          0.05000000
          0.88000000          0.93009827          5.26967631          2.70384792          5.92286096         54.00000000          0.05000000
          0.88000000          0.94818741          5.57096212          2.54874611          6.12631419         54.00000000          0.05000000
          0.88000000          0.93200779          9.78321064          2.69118333         10.14660920         54.00000000          0.05000000
          0.88000000          0.92088352         10.13492678          2.93449032         10.55120724         54.00000000          0.05000000
          0.88000000          0.92032560          3.93857282          3.43449908          5.22571906         54.00000000          0.05000000
          0.88000000          0.93074623          4.23265707          3.23793122          5.32912605         54.00000000          0.05000000
          0.88000000          0.92919400          4.59400495          3.03655458          5.50686346         54.00000000          0.05000000
          0.88000000          0.94065678         10.35467957          3.08314448         10.80394229         54.00000000          0.05000000
          0.88000000          0.92521739         10.65441099          3.31334049         11.15771925         54.00000000          0.05000000
          0.88000000          0.92802200          3.32978573          3.84766610          5.08841895         54.00000000          0.05000000
          0.88000000          0.93312454          3.69474182          3.60438714          5.16165902         54.00000000          0.05000000
          0.88000000          0.93671592         10.89441598          3.64740507         11.48877118         54.00000000          0.05000000
          0.88000000          0.92215921         11.04556429          3.88151278         11.70771677         54.00000000          0.05000000
          0.88000000          0.92728886          2.95585831          4.39172804          5.29380520         54.00000000          0.05000000
          0.88000000          0.93247532          3.07902939          4.14192783          5.16100650         54.00000000          0.05000000
          0.88000000          0.93003552         11.10492604          4.24403887         11.88828197         54.00000000          0.05000000
          0.88000000          0.93005109          2.93363343          4.75645059          5.58838325         54.00000000          0.05000000
          0.88000000          0.92992073         11.08254347          4.74808114         12.05682563         54.00000000          0.05000000
          0.88000000          0.92999978          2.95040433          5.25024728          6.02245649         54.00000000          0.05000000
          0.88000000          0.93003292         11.12381103          5.25005562         12.30049819         54.00000000          0.05000000
          0.88000000          0.92997495          2.95752990          5.74364025          6.46037045         54.00000000          0.05000000
          0.88000000          0.92994566         11.23037681          5.75179390         12.61762641         54.00000000          0.05000000
          0.88000000          0.92323715          2.98362263          6.03388481          6.73125322         54.00000000          0.05000000
          0.88000000          0.93097761          3.10297211          6.28170098          7.00629739         54.00000000          0.05000000
          0.88000000          0.93024710         11.17358019          6.26388809         12.80957408         54.00000000          0.05000000
          0.88000000          0.92946500          3.35272789          6.70004805          7.49209104         54.00000000          0.05000000
          0.88000000          0.93187773          3.53742773          6.94996258          7.79842130         54.00000000          0.05000000
          0.88000000          0.94401422         10.89239704          6.87214877         12.87908157         54.00000000          0.05000000
          0.88000000          0.92045360         11.05597615          6.66372105         12.90890340         54.00000000          0.05000000
          0.88000000          0.93009912          3.66182455          7.25184784          8.12393108         54.00000000          0.05000000
          0.88000000          0.93770058          9.96807352          7.46860655         12.45562417         54.00000000          0.05000000
          0.88000000          0.93030399         10.26632257          7.31171043         12.60390767         54.00000000          0.05000000
          0.88000000          0.92296782         10.67668368          7.10246396         12.82328229         54.00000000          0.05000000
          0.88000000          0.92856521          3.87420550          7.73012966          8.64663939         54.00000000          0.05000000
          0.88000000          0.94670658          4.01973094          7.97068096          8.92692510         54.00000000          0.05000000
          0.88000000          0.92933824          9.77839520          7.74929225         12.47672005         54.00000000          0.05000000
          0.88000000          0.88003991          3.99997643          8.00003217          8.94429014         54.00000000          0.05000000
          0.88000000          0.92999717          4.22094552          8.24979510          9.26690349         54.00000000          0.05000000
          0.88000000          0.92586920          9.47119750          8.40377540         12.66203076         54.00000000          0.05000000
          0.88000000          0.93268615          9.55892721          8.15711072         12.56628604         54.00000000          0.05000000
          0.88000000          0.92502304          4.45473847          8.57056504          9.65915524         54.00000000          0.05000000
          0.88000000          0.93148226          4.58979938          8.81666550          9.93981131         54.00000000          0.05000000
          0.88000000          0.93446915          9.46981903          8.71978208         12.87292010         54.00000000          0.05000000
          0.88000000          0.90408254          9.51306268          8.92648706         13.04532609         54.00000000          0.05000000
          0.88000000          0.92973760          4.79188782          9.25186300         10.41917261         54.00000000          0.05000000
          0.88000000          0.97074921          9.49455057          9.04254917         13.11160501         54.00000000          0.05000000
          0.88000000          0.92861727          9.55683997          9.26321612         13.30940882         54.00000000          0.05000000
          0.88000000          0.93181115          4.94988397          9.64839332         10.84402347         54.00000000          0.05000000
          0.88000000          0.92774887          5.02508963          9.89786036         11.10041286         54.00000000          0.05000000
          0.88000000          0.93000460          9.61632068          9.74879078         13.69352201         54.00000000          0.05000000
          0.88000000          0.93022651          5.11908222         10.25713569         11.46358737         54.00000000          0.05000000
          0.88000000          0.92997294          9.62217978         10.24294056         14.05361786         54.00000000          0.05000000
          0.88000000          0.92760661          5.34515289         10.73833011         11.99509871         54.00000000          0.05000000
          0.88000000          0.95518466          5.53960717         10.95352176         12.27464404         54.00000000          0.05000000
          0.88000000          0.93219643          9.39564249         10.85385234         14.35563334         54.00000000          0.05000000
          0.88000000          0.92706191          9.55434166         10.60435639         14.27367574         54.00000000          0.05000000
          0.88000000          0.88851800          5.48598531         11.01292183         12.30367758         54.00000000          0.05000000
          0.88000000          0.92920317          5.75635026         11.22360049         12.61367418         54.00000000          0.05000000
          0.88000000          0.93767497          6.01818795         11.48422061         12.96556629         54.00000000          0.05000000
          0.88000000          0.93635381          8.39923890         11.46594359         14.21320079         54.00000000          0.05000000
          0.88000000          0.93004502          8.75182236         11.33083757         14.31720206         54.00000000          0.05000000
          0.88000000          0.92787316          9.14587449         11.11556219         14.39453865         54.00000000          0.05000000
          0.88000000          0.92918637          6.24956963         11.75633089         13.31421934         54.00000000          0.05000000
          0.88000000          0.93385788          7.92077549         11.92522156         14.31606068         54.00000000          0.05000000
          0.88000000          0.92742250          8.16114436         11.67061208         14.24104854         54.00000000          0.05000000
          0.88000000          0.94461259          6.47078317         12.02386861         13.65446634         54.00000000          0.05000000
          0.88000000          0.92972701          6.74282814         12.10078623         13.85260837         54.00000000          0.05000000
          0.88000000          0.92992782          7.25806235         12.18925927         14.18652567         54.00000000          0.05000000
          0.88000000          0.92811289          7.66906757         12.10723826         14.33177643         54.00000000          0.05000000
          0.98000000          1.00171322          7.41743046          1.47677841          7.56301190         54.00000000          0.05000000
          0.98000000          1.00171322          7.58940283          1.47677841          7.73174687         54.00000000          0.05000000
          0.98000000          1.02510891          6.38757789          1.90734598          6.66626732         54.00000000          0.05000000
          0.98000000          1.03002813          6.74831402          1.71972061          6.96399175         54.00000000          0.05000000
          0.98000000          1.03549660          7.22271231          1.56666505          7.39067064         54.00000000          0.05000000
          0.98000000          1.03397428          7.77998444          1.60291636          7.94339340         54.00000000          0.05000000
          0.98000000          1.02620207          8.14651717          1.85349324          8.35471000         54.00000000          0.05000000
          0.98000000          1.01454567          5.90416029          2.40888346          6.37666278         54.00000000          0.05000000
          0.98000000          1.03495621          6.13873558          2.19385247          6.51897716         54.00000000          0.05000000
          0.98000000          1.03696385          8.38856632          2.09352699          8.64586029         54.00000000          0.05000000
          0.98000000          1.02991557          8.73908360          2.23673472          9.02078513         54.00000000          0.05000000
          0.98000000          1.02633720          9.21421100          2.40038664          9.52174040         54.00000000          0.05000000
          0.98000000          0.98567436          9.50491726          2.49624476          9.82724224         54.00000000          0.05000000
          0.98000000          1.02871406          4.85064401          2.93573742          5.66985904         54.00000000          0.05000000
          0.98000000          1.02965216          5.27734657          2.79424553          5.97144830         54.00000000          0.05000000
          0.98000000          1.03639464          5.68545485          2.62116714          6.26058416         54.00000000          0.05000000
          0.98000000          1.05234103          9.45140189          2.51645690          9.78067242         54.00000000          0.05000000
          0.98000000          1.02993653          9.75264852          2.74578374         10.13180544         54.00000000          0.05000000
          0.98000000          1.00984847         10.02662997          2.97577310         10.45889737         54.00000000          0.05000000
          0.98000000          0.99381593          3.98621303          3.48199813          5.29284473         54.00000000          0.05000000
          0.98000000          1.02917451          4.24827231          3.29352730          5.37541995         54.00000000          0.05000000
          0.98000000          1.03201221          4.60148400          3.04108330          5.51559994         54.00000000          0.05000000
          0.98000000          1.07651514          9.99758843          3.00159878         10.43845629         54.00000000          0.05000000
          0.98000000          1.03278321         10.28383092          3.17751849         10.76354041         54.00000000          0.05000000
          0.98000000          1.02184164         10.57901711          3.40755979         11.11427311         54.00000000          0.05000000
          0.98000000          1.02629871          3.36956174          3.89599907          5.15099554         54.00000000          0.05000000
          0.98000000          1.03083967          3.73957173          3.65778339          5.23103968         54.00000000          0.05000000
          0.98000000          1.06048260          4.02312022          3.51133795          5.33994294         54.00000000          0.05000000
          0.98000000          1.03182472         10.81501762          3.73266646         11.44104039         54.00000000          0.05000000
          0.98000000          0.99906055         11.01767205          3.96413524         11.70911891         54.00000000          0.05000000
          0.98000000          1.02207468          2.97143025          4.43556215          5.33887716         54.00000000          0.05000000
          0.98000000          1.03293324          3.12526376          4.18736555          5.22506496         54.00000000          0.05000000
          0.98000000          1.06572722         10.98405996          4.07948909         11.71715855         54.00000000          0.05000000
          0.98000000          1.02615068         11.04841029          4.26347050         11.84248921         54.00000000          0.05000000
          0.98000000          1.02211225          2.97040061          4.70287826          5.56240449         54.00000000          0.05000000
          0.98000000          1.05356212          3.01647591          4.89337167          5.74840963         54.00000000          0.05000000
          0.98000000          1.02993181         11.06049251          4.74390318         12.03491221         54.00000000          0.05000000
          0.98000000          0.99250620          2.99155314          5.26472161          6.05530212         54.00000000          0.05000000
          0.98000000          1.04234812          3.02336210          5.24536516          6.05430211         54.00000000          0.05000000
          0.98000000          1.02990934         11.12120418          5.25054937         12.29835156         54.00000000          0.05000000
          0.98000000          0.99771671          2.99037957          5.76062223          6.49054223         54.00000000          0.05000000
          0.98000000          1.04743499          3.01681170          5.73801782          6.48274643         54.00000000          0.05000000
          0.98000000          1.02998872         11.20649199          5.75457135         12.59764082         54.00000000          0.05000000
          0.98000000          0.99382419          2.99384228          6.01272111          6.71683756         54.00000000          0.05000000
          0.98000000          1.03050988          3.12018457          6.25329634          6.98850963         54.00000000          0.05000000
          0.98000000          1.06126656         10.97505236          6.46283595         12.73656244         54.00000000          0.05000000
          0.98000000          1.02795536         11.10935037          6.24371226         12.74368897         54.00000000          0.05000000
          0.98000000          1.02935983          3.36633919          6.68858987          7.48795526         54.00000000          0.05000000
          0.98000000          1.03110002          3.54292273          6.93942058          7.79152485         54.00000000          0.05000000
          0.98000000          1.06800511         10.45816983          6.97984818         12.57344809         54.00000000          0.05000000
          0.98000000          1.02905639         10.76584685          6.76830221         12.71665731         54.00000000          0.05000000
          0.98000000          0.99459990         11.01582560          6.53974042         12.81080085         54.00000000          0.05000000
          0.98000000          1.03023242          3.68992001          7.25394037          8.13849867         54.00000000          0.05000000
          0.98000000          1.03456389          9.94459458          7.43308479         12.41554311         54.00000000          0.05000000
          0.98000000          1.02978032         10.25865203          7.18893214         12.52679874         54.00000000          0.05000000
          0.98000000          1.00133844         10.55971945          7.04046792         12.69156662         54.00000000          0.05000000
          0.98000000          1.02772005          3.89540114          7.68223506          8.61341312         54.00000000          0.05000000
          0.98000000          1.03628726          4.05060085          7.92676662          8.90174119         54.00000000          0.05000000
          0.98000000          1.02971128          9.76498417          7.74626094         12.46432808         54.00000000          0.05000000
          0.98000000          1.02988815          4.28115270          8.24755348          9.29249196         54.00000000          0.05000000
          0.98000000          1.02677627          9.47887076          8.44137816         12.69274818         54.00000000          0.05000000
          0.98000000          1.03083909          9.56761977          8.19265405         12.59598858         54.00000000          0.05000000
          0.98000000          1.01450351          4.48048518          8.53291892          9.63770994         54.00000000          0.05000000
          0.98000000          1.03157065          4.59686613          8.77286624          9.90425970         54.00000000          0.05000000
          0.98000000          1.03004058          9.45045395          8.76033055         12.88621245         54.00000000          0.05000000
          0.98000000          1.02979688          4.78442975          9.25007679         10.41415809         54.00000000          0.05000000
          0.98000000          1.03731380          9.44840582          9.24452687         13.21868562         54.00000000          0.05000000
          0.98000000          0.99429840          9.51771987          9.37588250         13.36017082         54.00000000          0.05000000
          0.98000000          1.03047380          4.93661822          9.66671082         10.85428475         54.00000000          0.05000000
          0.98000000          1.02962749          5.03015515          9.91723284         11.11998057         54.00000000          0.05000000
          0.98000000          1.05935211          9.45873528          9.72204650         13.56413880         54.00000000          0.05000000
          0.98000000          1.01121084          9.53830978          9.77412666         13.65697278         54.00000000          0.05000000
          0.98000000          1.03046965          5.17950870         10.26823505         11.50060700         54.00000000          0.05000000
          0.98000000          1.07283659          9.48159267         10.11556356         13.86453122         54.00000000          0.05000000
          0.98000000          1.02656323          9.54653459         10.25160794         14.00827570         54.00000000          0.05000000
          0.98000000          1.02418131          5.39024945         10.63818476         11.92584438         54.00000000          0.05000000
          0.98000000          1.03717983          5.61220252         10.87138464         12.23453396         54.00000000          0.05000000
          0.98000000          1.03329971          9.34428315         10.79886182         14.28044272         54.00000000          0.05000000
          0.98000000          1.01720269          9.52906614         10.55822940         14.22249308         54.00000000          0.05000000
          0.98000000          1.02676019          5.84261470         11.18766408         12.62140935         54.00000000          0.05000000
          0.98000000          1.03745848          6.03458713         11.44426063         12.93782606         54.00000000          0.05000000
          0.98000000          1.03251050          8.35105901         11.43274348         14.15795925         54.00000000          0.05000000
          0.98000000          1.03011605          8.75533941         11.25264951         14.25756253         54.00000000          0.05000000
          0.98000000          1.02429713          9.10177081         11.07325501         14.33384834         54.00000000          0.05000000
          0.98000000          1.02971588          6.23898785         11.74787098         13.30178341         54.00000000          0.05000000
          0.98000000          1.03415544          7.86437648         11.88113883         14.24815347         54.00000000          0.05000000
          0.98000000          1.02671620          8.09970128         11.63355836         14.17550144         54.00000000          0.05000000
          0.98000000          1.02958292          6.45682021         12.03405097         13.65682650         54.00000000          0.05000000
          0.98000000          1.02992868          6.75243881         12.10681928         13.86255759         54.00000000          0.05000000
          0.98000000          1.03001653          7.25932889         12.13779147         14.14297838         54.00000000          0.05000000
          0.98000000          1.02480514          7.62240995         12.06831036         14.27393598         54.00000000          0.05000000
          1.08000000          1.12043612          6.44759730          1.95319724          6.73694963         54.00000000          0.05000000
          1.08000000          1.12998968          6.75062603          1.81487561          6.99033084         54.00000000          0.05000000
          1.08000000          1.12994900          7.25716820          1.66151267          7.44493886         54.00000000          0.05000000
          1.08000000          1.12985927          7.73997984          1.70199271          7.92490171         54.00000000          0.05000000
          1.08000000          1.12663607          8.08534884          1.89871092          8.30529765         54.00000000          0.05000000
          1.08000000          1.08137031          5.99635205          2.49660040          6.49532536         54.00000000          0.05000000
          1.08000000          1.13000119          6.23045563          2.25473551          6.62588934         54.00000000          0.05000000
          1.08000000          1.13274222          8.34371051          2.18741323          8.62567572         54.00000000          0.05000000
          1.08000000          1.12992872          8.73282026          2.38112079          9.05162338         54.00000000          0.05000000
          1.08000000          1.12119372          9.12673302          2.45505005          9.45116534         54.00000000          0.05000000
          1.08000000          1.12652385          4.88523941          2.94868357          5.70616324         54.00000000          0.05000000
          1.08000000          1.12892779          5.27760225          2.90830875          6.02588959         54.00000000          0.05000000
          1.08000000          1.13085947          5.76151300          2.76908884          6.39240839         54.00000000          0.05000000
          1.08000000          1.14803698          6.04378985          2.59088703          6.57571984         54.00000000          0.05000000
          1.08000000          1.13736571          9.35749089          2.54410960          9.69717121         54.00000000          0.05000000
          1.08000000          1.12873445          9.72946415          2.79042376         10.12170625         54.00000000          0.05000000
          1.08000000          1.12866245          4.30141681          3.31036583          5.42777196         54.00000000          0.05000000
          1.08000000          1.13301135          4.63845427          3.05858803          5.55609744         54.00000000          0.05000000
          1.08000000          1.17756863          5.47944959          3.00382258          6.24878531         54.00000000          0.05000000
          1.08000000          1.17756863          5.51546753          3.00382258          6.28039268         54.00000000          0.05000000
          1.08000000          1.14368129          9.97565000          3.01689983         10.42186535         54.00000000          0.05000000
          1.08000000          1.12938483         10.25718805          3.26375445         10.76392121         54.00000000          0.05000000
          1.08000000          1.09852267         10.52508441          3.47105537         11.08267239         54.00000000          0.05000000
          1.08000000          1.11910319          3.42958480          3.94649692          5.22846916         54.00000000          0.05000000
          1.08000000          1.13028822          3.74031893          3.74275813          5.29133481         54.00000000          0.05000000
          1.08000000          1.13667193          4.05714337          3.53511381          5.38121194         54.00000000          0.05000000
          1.08000000          1.16518934         10.47875546          3.52296008         11.05511482         54.00000000          0.05000000
          1.08000000          1.12868582         10.70650592          3.75624893         11.34630667         54.00000000          0.05000000
          1.08000000          1.09360068          2.99012842          4.47946949          5.38576966         54.00000000          0.05000000
          1.08000000          1.13097518          3.20473998          4.23297208          5.30927594         54.00000000          0.05000000
          1.08000000          1.13591589         10.93638401          4.21370661         11.72006052         54.00000000          0.05000000
          1.08000000          1.10065086         11.01667559          4.41282243         11.86760898         54.00000000          0.05000000
          1.08000000          1.09360068          2.99012842          4.56003834          5.45296411         54.00000000          0.05000000
          1.08000000          1.13309591          3.05183456          4.76272240          5.65660842         54.00000000          0.05000000
          1.08000000          1.16731753         10.98813724          4.57272291         11.90163664         54.00000000          0.05000000
          1.08000000          1.12681211         11.03060335          4.75712451         12.01267846         54.00000000          0.05000000
          1.08000000          1.13000006          3.08183013          5.24990435          6.08762455         54.00000000          0.05000000
          1.08000000          1.12982869         11.10892605          5.25293744         12.28827041         54.00000000          0.05000000
          1.08000000          1.13000880          3.06498989          5.74752839          6.51369677         54.00000000          0.05000000
          1.08000000          1.13002395         11.15895939          5.75673839         12.55636936         54.00000000          0.05000000
          1.08000000          1.12994609          3.16210675          6.24844984          7.00300253         54.00000000          0.05000000
          1.08000000          1.13766913         10.92305552          6.39232802         12.65602621         54.00000000          0.05000000
          1.08000000          1.12511898         11.07445478          6.15446528         12.66968791         54.00000000          0.05000000
          1.08000000          1.12919821          3.38602822          6.67791910          7.48730863         54.00000000          0.05000000
          1.08000000          1.13083499          3.54461462          6.92968489          7.78362547         54.00000000          0.05000000
          1.08000000          1.13785938         10.38634487          6.92429298         12.48286798         54.00000000          0.05000000
          1.08000000          1.12668579         10.67952133          6.68582798         12.59970125         54.00000000          0.05000000
          1.08000000          1.13037616          3.72050244          7.25542414          8.15373031         54.00000000          0.05000000
          1.08000000          1.13310759          9.91723625          7.39399229         12.37023431         54.00000000          0.05000000
          1.08000000          1.12650533         10.15294987          7.13772025         12.41085982         54.00000000          0.05000000
          1.08000000          1.12640428          3.92225107          7.62826365          8.57755558         54.00000000          0.05000000
          1.08000000          1.13381744          4.08859678          7.87356057          8.87184196         54.00000000          0.05000000
          1.08000000          1.12994404          9.72351965          7.74834548         12.43316903         54.00000000          0.05000000
          1.08000000          1.12825415          4.33398688          8.22906482          9.30058870         54.00000000          0.05000000
          1.08000000          1.14792692          4.51534003          8.47533237          9.60310129         54.00000000          0.05000000
          1.08000000          1.12880228          9.48563242          8.45598487         12.70751362         54.00000000          0.05000000
          1.08000000          1.12997459          9.55562949          8.20261789         12.59337108         54.00000000          0.05000000
          1.08000000          1.08126025          4.49932725          8.50122263          9.61845788         54.00000000          0.05000000
          1.08000000          1.13000216          4.61894306          8.74770191          9.89226585         54.00000000          0.05000000
          1.08000000          1.13041193          9.39895615          8.77033151         12.85531375         54.00000000          0.05000000
          1.08000000          1.12985565          4.78893515          9.24869951         10.41500564         54.00000000          0.05000000
          1.08000000          1.13007240          9.29489170          9.27304929         13.12952607         54.00000000          0.05000000
