      0.18000000E+00     -0.12070173E-01     -0.16094663E-01      0.20117834E-01      0.17570921E-02      0.35611760E-02      0.39710637E-02      0.24672657E+00      0.19800984E-01      0.24751985E+00      0.24672657E+00      0.19800984E-01      0.24751985E+00      0.48838624E-01      0.16759433E+00      0.17456538E+00      0.54064553E-01      0.17543083E+00      0.18357275E+00     -0.78363654E-01     -0.36730524E-03      0.78364514E-01     -0.96268519E-01      0.12813785E-01      0.97117562E-01     -0.36403029E-01      0.76821999E-02      0.37204794E-01     -0.61792900E-01     -0.17092992E-02      0.61816536E-01      0.24452085E-01     -0.20392066E-01      0.31839297E-01      0.26963742E-01     -0.45459562E-01      0.52854661E-01     -0.12502368E-02     -0.25542515E-01      0.25573094E-01      0.41191088E-01     -0.50251193E-01      0.64976058E-01     -0.26414680E-01     -0.69541739E-02      0.27314755E-01     -0.73604295E-01     -0.28128225E-02      0.73658022E-01     -0.40422972E-02      0.35515418E-02      0.53808564E-02     -0.15124057E-01      0.44298202E-02      0.15759455E-01
      0.20000000E+00     -0.11885616E-01     -0.15902486E-01      0.19853385E-01      0.18134962E-02      0.36404486E-02      0.40671409E-02      0.24671735E+00      0.19896762E-01      0.24751835E+00      0.24671735E+00      0.19896762E-01      0.24751835E+00      0.48514799E-01      0.16691368E+00      0.17382135E+00      0.53770202E-01      0.17483474E+00      0.18291643E+00     -0.77796673E-01     -0.33340647E-03      0.77797388E-01     -0.95691462E-01      0.12454425E-01      0.96498542E-01     -0.35886771E-01      0.67922203E-02      0.36523890E-01     -0.60886446E-01     -0.19422592E-02      0.60917417E-01      0.24256009E-01     -0.19960914E-01      0.31413247E-01      0.26645584E-01     -0.44300657E-01      0.51696570E-01     -0.63769214E-03     -0.24535689E-01      0.24543974E-01      0.40049746E-01     -0.49510074E-01      0.63680684E-01     -0.26416533E-01     -0.59175753E-02      0.27071219E-01     -0.71909261E-01     -0.35015547E-02      0.71994463E-01     -0.41260120E-02      0.36848204E-02      0.55318963E-02     -0.13963212E-01      0.43816616E-02      0.14634557E-01
      0.22000000E+00     -0.11699702E-01     -0.15693913E-01      0.19575033E-01      0.18668545E-02      0.37256017E-02      0.41671637E-02      0.24668687E+00      0.19995200E-01      0.24749590E+00      0.24668687E+00      0.19995200E-01      0.24749590E+00      0.48188340E-01      0.16618653E+00      0.17303202E+00      0.53478504E-01      0.17417570E+00      0.18220078E+00     -0.77206561E-01     -0.28793045E-03      0.77207098E-01     -0.95076746E-01      0.12133576E-01      0.95847855E-01     -0.35373011E-01      0.59155259E-02      0.35864235E-01     -0.60010840E-01     -0.22062767E-02      0.60051383E-01      0.24063128E-01     -0.19524312E-01      0.30987625E-01      0.26401671E-01     -0.43096372E-01      0.50540533E-01     -0.49067166E-04     -0.23541158E-01      0.23541209E-01      0.38722431E-01     -0.48774511E-01      0.62276637E-01     -0.26359459E-01     -0.49394260E-02      0.26818259E-01     -0.69996101E-01     -0.43637940E-02      0.70131996E-01     -0.42026464E-02      0.37963384E-02      0.56634284E-02     -0.12948966E-01      0.47525432E-02      0.13793564E-01
      0.24000000E+00     -0.11512821E-01     -0.15473678E-01      0.19286777E-01      0.19199418E-02      0.38132112E-02      0.42692805E-02      0.24664456E+00      0.20090179E-01      0.24746142E+00      0.24664456E+00      0.20090179E-01      0.24746142E+00      0.47852427E-01      0.16542733E+00      0.17220934E+00      0.53176510E-01      0.17347956E+00      0.18144669E+00     -0.76597076E-01     -0.24631345E-03      0.76597472E-01     -0.94428903E-01      0.11803761E-01      0.95163788E-01     -0.34855059E-01      0.50641465E-02      0.35221026E-01     -0.59131299E-01     -0.24261204E-02      0.59181049E-01      0.23860526E-01     -0.19091608E-01      0.30558374E-01      0.26105425E-01     -0.41931723E-01      0.49393953E-01      0.53240928E-03     -0.22560579E-01      0.22566861E-01      0.37474479E-01     -0.48054376E-01      0.60938983E-01     -0.26258595E-01     -0.40083463E-02      0.26562769E-01     -0.68199114E-01     -0.51656934E-02      0.68394470E-01     -0.42642818E-02      0.38690791E-02      0.57579399E-02     -0.11880466E-01      0.49676063E-02      0.12877212E-01
      0.26000000E+00     -0.11337317E-01     -0.15233991E-01      0.18989715E-01      0.19695978E-02      0.39062017E-02      0.43746688E-02      0.24660462E+00      0.20159497E-01      0.24742725E+00      0.24660462E+00      0.20159497E-01      0.24742725E+00      0.47511913E-01      0.16466642E+00      0.17138382E+00      0.52875055E-01      0.17279848E+00      0.18070718E+00     -0.75990975E-01     -0.22611841E-03      0.75991312E-01     -0.93810624E-01      0.11426009E-01      0.94503899E-01     -0.34311873E-01      0.42398998E-02      0.34572842E-01     -0.58163470E-01     -0.26141131E-02      0.58222185E-01      0.23632982E-01     -0.18656473E-01      0.30109498E-01      0.25683004E-01     -0.40728471E-01      0.48150026E-01      0.11151970E-02     -0.21608591E-01      0.21637349E-01      0.36305491E-01     -0.47511506E-01      0.59794915E-01     -0.26115592E-01     -0.31074857E-02      0.26299822E-01     -0.66402101E-01     -0.57782391E-02      0.66653035E-01     -0.43155257E-02      0.38915911E-02      0.58110450E-02     -0.10988519E-01      0.50782530E-02      0.12105214E-01
      0.28000000E+00     -0.11155623E-01     -0.14989808E-01      0.18685349E-01      0.20192420E-02      0.39994783E-02      0.44803086E-02      0.24654635E+00      0.20238554E-01      0.24737563E+00      0.24654635E+00      0.20238554E-01      0.24737563E+00      0.47158316E-01      0.16386416E+00      0.17051502E+00      0.52552430E-01      0.17205708E+00      0.17990385E+00     -0.75353426E-01     -0.20612022E-03      0.75353707E-01     -0.93109266E-01      0.11053035E-01      0.93763025E-01     -0.33776947E-01      0.34467418E-02      0.33952352E-01     -0.57261844E-01     -0.27266880E-02      0.57326727E-01      0.23399894E-01     -0.18236341E-01      0.29666802E-01      0.25256563E-01     -0.39673009E-01      0.47030220E-01      0.16956943E-02     -0.20660918E-01      0.20730387E-01      0.35258924E-01     -0.46800085E-01      0.58595561E-01     -0.25939227E-01     -0.22561255E-02      0.26037158E-01     -0.64909717E-01     -0.64450192E-02      0.65228902E-01     -0.43432538E-02      0.38734259E-02      0.58195603E-02     -0.97362462E-02      0.49476477E-02      0.10921250E-01
      0.30000000E+00     -0.10981926E-01     -0.14719820E-01      0.18365070E-01      0.20634021E-02      0.41052241E-02      0.45946157E-02      0.24647348E+00      0.20305350E-01      0.24730848E+00      0.24647348E+00      0.20305350E-01      0.24730848E+00      0.46814142E-01      0.16304114E+00      0.16962894E+00      0.52251440E-01      0.17129672E+00      0.17908875E+00     -0.74714360E-01     -0.18155585E-03      0.74714580E-01     -0.92433728E-01      0.10695819E-01      0.93050495E-01     -0.33236665E-01      0.26601547E-02      0.33342950E-01     -0.56325417E-01     -0.28970523E-02      0.56399872E-01      0.23166191E-01     -0.17801057E-01      0.29215578E-01      0.24832974E-01     -0.38493613E-01      0.45808676E-01      0.22494268E-02     -0.19738606E-01      0.19866365E-01      0.34066352E-01     -0.46269127E-01      0.57457362E-01     -0.25697263E-01     -0.14523878E-02      0.25738274E-01     -0.63110277E-01     -0.70737337E-02      0.63505471E-01     -0.43730255E-02      0.38381047E-02      0.58184534E-02     -0.89062506E-02      0.50942825E-02      0.10260264E-01
      0.32000000E+00     -0.10794901E-01     -0.14454661E-01      0.18040707E-01      0.21101223E-02      0.42050355E-02      0.47047784E-02      0.24637038E+00      0.20390259E-01      0.24721272E+00      0.24637038E+00      0.20390259E-01      0.24721272E+00      0.46461189E-01      0.16216463E+00      0.16868909E+00      0.51935884E-01      0.17045212E+00      0.17818884E+00     -0.74039352E-01     -0.14438872E-03      0.74039493E-01     -0.91658973E-01      0.10383754E-01      0.92245269E-01     -0.32715877E-01      0.18953868E-02      0.32770736E-01     -0.55503244E-01     -0.30448280E-02      0.55586698E-01      0.22942504E-01     -0.17378474E-01      0.28781415E-01      0.24522575E-01     -0.37419602E-01      0.44739059E-01      0.27859609E-02     -0.18816801E-01      0.19021924E-01      0.32794869E-01     -0.45527932E-01      0.56109679E-01     -0.25412976E-01     -0.71073065E-03      0.25422913E-01     -0.61385747E-01     -0.79774404E-02      0.61901935E-01     -0.43803799E-02      0.37808312E-02      0.57863989E-02     -0.78112391E-02      0.54638946E-02      0.95325547E-02
      0.34000000E+00     -0.10618095E-01     -0.14176262E-01      0.17711870E-01      0.21550502E-02      0.43065150E-02      0.48156322E-02      0.24626671E+00      0.20448582E-01      0.24711422E+00      0.24626671E+00      0.20448582E-01      0.24711422E+00      0.46106352E-01      0.16129319E+00      0.16775366E+00      0.51622476E-01      0.16963323E+00      0.17731417E+00     -0.73372736E-01     -0.12942116E-03      0.73372851E-01     -0.90922161E-01      0.10015152E-01      0.91472086E-01     -0.32172102E-01      0.11572350E-02      0.32192908E-01     -0.54583243E-01     -0.31466724E-02      0.54673869E-01      0.22693869E-01     -0.16955055E-01      0.28328176E-01      0.24044745E-01     -0.36325610E-01      0.43562596E-01      0.33257417E-02     -0.17925110E-01      0.18231021E-01      0.31699656E-01     -0.44980910E-01      0.55028633E-01     -0.25091733E-01      0.65792695E-05      0.25091734E-01     -0.59770411E-01     -0.85720929E-02      0.60381974E-01     -0.43787164E-02      0.36745540E-02      0.57162491E-02     -0.68563274E-02      0.54578313E-02      0.87633982E-02
      0.36000000E+00     -0.10430815E-01     -0.13896015E-01      0.17375303E-01      0.22040803E-02      0.44063962E-02      0.49268953E-02      0.24613858E+00      0.20513089E-01      0.24699188E+00      0.24613858E+00      0.20513089E-01      0.24699188E+00      0.45749135E-01      0.16038654E+00      0.16678377E+00      0.51306275E-01      0.16876298E+00      0.17638956E+00     -0.72687649E-01     -0.10800070E-03      0.72687729E-01     -0.90138794E-01      0.96740138E-02      0.90656432E-01     -0.31638684E-01      0.43489327E-03      0.31641673E-01     -0.53719860E-01     -0.32518602E-02      0.53818193E-01      0.22451296E-01     -0.16536087E-01      0.27883739E-01      0.23628727E-01     -0.35268141E-01      0.42451838E-01      0.38455465E-02     -0.17043289E-01      0.17471747E-01      0.30535333E-01     -0.44360253E-01      0.53853863E-01     -0.24724483E-01      0.67105033E-03      0.24733587E-01     -0.58141980E-01     -0.92888038E-02      0.58879298E-01     -0.43631310E-02      0.35491834E-02      0.56243769E-02     -0.58673334E-02      0.56082944E-02      0.81165613E-02
      0.38000000E+00     -0.10259547E-01     -0.13604206E-01      0.17039153E-01      0.22435274E-02      0.45091142E-02      0.50364199E-02      0.24600567E+00      0.20561953E-01      0.24686349E+00      0.24600567E+00      0.20561953E-01      0.24686349E+00      0.45394387E-01      0.15947770E+00      0.16581251E+00      0.50994869E-01      0.16790145E+00      0.17547471E+00     -0.72002059E-01     -0.98684090E-04      0.72002126E-01     -0.89363003E-01      0.92977569E-02      0.89845393E-01     -0.31098398E-01     -0.26225555E-03      0.31099504E-01     -0.52816747E-01     -0.33051746E-02      0.52920062E-01      0.22193113E-01     -0.16123328E-01      0.27431660E-01      0.23094791E-01     -0.34254140E-01      0.41312413E-01      0.43663655E-02     -0.16183159E-01      0.16761855E-01      0.29549145E-01     -0.43811818E-01      0.52845316E-01     -0.24323868E-01      0.13024184E-02      0.24358711E-01     -0.56720294E-01     -0.98199335E-02      0.57564076E-01     -0.43314696E-02      0.33848850E-02      0.54971880E-02     -0.48023047E-02      0.54234119E-02      0.72439994E-02
      0.40000000E+00     -0.10080675E-01     -0.13303794E-01      0.16691643E-01      0.22855674E-02      0.46153018E-02      0.51502261E-02      0.24584970E+00      0.20613328E-01      0.24671235E+00      0.24584970E+00      0.20613328E-01      0.24671235E+00      0.45046179E-01      0.15853906E+00      0.16481442E+00      0.50693457E-01      0.16699646E+00      0.17452119E+00     -0.71303878E-01     -0.79745058E-04      0.71303922E-01     -0.88555511E-01      0.89551712E-02      0.89007155E-01     -0.30571670E-01     -0.94792135E-03      0.30586362E-01     -0.51969219E-01     -0.33831084E-02      0.52079220E-01      0.21941792E-01     -0.15714848E-01      0.26988863E-01      0.22632395E-01     -0.33246913E-01      0.40219181E-01      0.48649146E-02     -0.15337335E-01      0.16090408E-01      0.28449575E-01     -0.43228322E-01      0.51750035E-01     -0.23876441E-01      0.18828360E-02      0.23950564E-01     -0.55193327E-01     -0.10475772E-01      0.56178689E-01     -0.42906396E-02      0.32046585E-02      0.53553174E-02     -0.38157618E-02      0.54825656E-02      0.66797128E-02
      0.42000000E+00     -0.99008953E-02     -0.12999296E-01      0.16340423E-01      0.23276705E-02      0.47208378E-02      0.52634931E-02      0.24567666E+00      0.20658706E-01      0.24654371E+00      0.24567666E+00      0.20658706E-01      0.24654371E+00      0.44695888E-01      0.15758255E+00      0.16379860E+00      0.50390348E-01      0.16607070E+00      0.17354730E+00     -0.70594747E-01     -0.66134181E-04      0.70594778E-01     -0.87728399E-01      0.86075072E-02      0.88149652E-01     -0.30045424E-01     -0.16114010E-02      0.30088604E-01     -0.51126321E-01     -0.34419495E-02      0.51242050E-01      0.21685109E-01     -0.15306737E-01      0.26543175E-01      0.22151850E-01     -0.32259493E-01      0.39132842E-01      0.53504759E-02     -0.14508803E-01      0.15463924E-01      0.27373532E-01     -0.42647365E-01      0.50676503E-01     -0.23392020E-01      0.24218004E-02      0.23517052E-01     -0.53719782E-01     -0.11120554E-01      0.54858744E-01     -0.42370813E-02      0.30011311E-02      0.51922679E-02     -0.28159005E-02      0.55223006E-02      0.61987982E-02
